"La donna bisogna praticarla un giorno, un mese e un'estate per sapere che odore sa.","donna;esperienza"
"La donna buona vale una corona.","donna;merito"
"La donna deve avere tre m: matrona in strada, modesta in chiesa, massaia in casa.","donna;ruoli"
"La donna e l'orto vogliono un sol padrone.","donna;orto"
"La donna farà la fortuna di un uomo o farà la sua rovina.","relazioni;destino"
"La donna ha più capricci che ricci.","carattere;incontrollabile"
"La donna oziosa non può essere virtuosa.","oziosità;virtù"
"La donna per piccola che sia, vince il diavolo in furberia.","inganno;astuzia"
"La donna più sciocca vale due uomini.","sciocchezza;comparazione"
"La donna troppo in vista, è di facile conquista.","visibilità;facilità"
"La donna è come l'ombra: se l'insegui ti scappa, se scappi t'insegue.","relazioni;comportamento"
"La fame caccia il lupo dal bosco.","necessità;azione"
"La fame condisce tutte le vivande.","fame;adattamento"
"La fame muta le fave in mandorle.","fame;illusione"
"La fame non vede la muffa nel pane.","necessità;pragmatismo"
"La fame spinge il lupo nel villaggio.","fame;invasione"
"La fame è cattiva consigliera.","fame;decisioni"
"La fame, gran maestra, anche le bestie addestra.","fame;insegnamento"
"La farina del diavolo va tutta in crusca.","inganno;fallimento"
"La fedeltà non è mai rimeritata abbastanza, e l'infedeltà mai abbastanza.","fedeltà;infedeltà"
"La femmina è cosa mobile per natura.","natura;instabilità"
"La fine della passione è il principio del pentimento.","passione;rimpianto"
"La finzione poco vale per chi è del mestiere.","finzione;competenza"
"La fortuna aiuta gli audaci.","fortuna;coraggio"
"La fortuna con il tempo diventa classe.","fortuna;evoluzione"
"La fortuna del savio ha per figliola la modestia.","fortuna;modestia"
"La fortuna non vuol fare anticamera.","fortuna;immediatezza"
"La fortuna è cieca.","fortuna;caso"
"La fretta fa rompere la pentola.","fretta;conseguenze"
"La fretta è cattiva consigliera.","fretta;decisioni"
"La furia non fu mai buona.","furia;irrazionalità"
"La gallina del vicino sembra un fagiano.","invidia;comparazione"
"La gatta frettolosa fa gattini ciechi.","fretta;errori"
"La gatta grassa fa onore alla casa.","abbondanza;prestigio"
"La gatta non s'accosta alla pentola che bolle.","prudenza;evitare"
"La gatta vorrebbe mangiar pesci, ma non pescare.","contraddizione;desiderio"
"La gelosia della moglie è la via al suo divorzio.","gelosia;relazioni"
"La gelosia è il peggiore di tutti i mali.","gelosia;sofferenza"
"La gelosia è una passione che cerca avidamente quel che tormenta.","gelosia;passione"
"La generosità è un muro che non si può alzare più alto di quello che arrivano i materiali.","generosità;limitazioni"
"La gente ricca alleva male i suoi cani, e la gente povera i suoi figlioli.","ricchezza;educazione"
"La gente savia non si cura di quel che non può avere.","saggezza;accettazione"
"La gioventù fugge, e la bellezza sfiorisce.","gioventù;passaggio del tempo"
"La gioventù vuol fare il suo corso.","gioventù;esperienza"
"La giraffa allunga il collo.","curiosità;attenzione"
"La goccia va sempre verso il mare.","natura;inevitabilità"
"La grazia e l'amicizia fanno l'uomo franco.","grazia;amicizia"
"La lealtà se ne è andata dal mondo e la dirittura si è messa a dormire.","lealtà;morale"
"La lega fa forte i deboli.","lega;forza"
"La liberalità non sta nel dare molto, ma saggiamente.","liberalità;saggezza"
"La libertà col danno è più preziosa della schiavitù con profitto.","libertà;prezzo"
"La libertà del povero è di lasciarlo mendicare.","libertà;povertà"
"La libertà fila con le sue mani il filo della sua tenda.","libertà;sforzo"
"La libertà è da Dio; le libertà, dal diavolo.","libertà;diversità"
"La libertà è più cara degli occhi e della vita.","libertà;prezzo"
"La lingua batte dove il dente duole.","parole;dolore"
"La lingua non ha osso e sa rompere il dosso.","lingua;potere"
"La lingua spagnola è la più amabile; quando il diavolo tentò Eva, le parlò in spagnolo.","lingua;spagnola"
"La lode propria puzza, quella degli amici zoppica.","lode;apprezzamento"
"La luna di gennaio fa luce come giorno chiaro.","luna;stagione"
"La luna di gennaio è la luna del vino.","luna;stagione"
"La luna mente: quando fa la C diminuisce, quando fa la D cresce.","luna;illusione"
"La luna non cura l'abbaiar dei cani.","luna;indifferenza"
"La luna regge il lume ai ladri.","luna;oscurità"
"La luna è bugiarda: quando fa la C diminuisce, e quando fa la D cresce.","luna;bugie"
"La luna, se non riscalda, illumina.","luna;illuminazione"
"La madre degli imbecilli è sempre incinta.","stupidità;continuità"
"La magnificenza spesso copre la povertà.","magnificenza;apparenza"
"La mala erba cresce presto.","malerba;velocità"
"La mala nuova la porta il vento.","notizie;velocità"
"La malerba cresce presto.","malerba;crescita"
"La malinconia e le cure fanno invecchiare anzitempo.","malinconia;invecchiamento"
"La mamma dei cretini non muore mai.","stupidità;costanza"
"La massima giustizia è la massima ingiustizia.","giustizia;ingiustizia"
"La mercanzia rara è meglio che buona.","rarità;valore"
"La miglior difesa è l'attacco.","strategia;offensiva"
"La migliore è la via di mezzo.","equilibrio;moderazione"
"La minestra lunga sa di fumo.","minestra;problemi"
"La modestia è il dattero che matura raramente sull'albero della ricchezza.","modestia;ricchezza"
"La modestia è madre d'ogni creanza.","modestia;educazione"
"La moglie di Cesare deve essere al di sopra di ogni sospetto.","integrità;reputazione"
"La moglie è la chiave di casa.","moglie;famiglia"
"La morte ci rende uguali nella sepoltura, disuguali nell'eternità.","morte;uguaglianza"
"La morte non ha paura del medico.","morte;inevitabilità"
"La natura ama la via di mezzo.","natura;equilibrio"
"La necessità aguzza l'ingegno.","necessità;ingegno"
"La necessità fa più ladri che galantuomini.","necessità;corruzione"
"La notte porta consiglio.","tempo;riflessione"
"La notte è fatta per gli allocchi.","notte;ignoranza"
"La novella non è bella, se non c'è la giuntarella.","novella;conclusione"
"La paglia vicino al fuoco brucia.","pericolo;attenzione"
"La pancia del buongustaio è il cimitero dei cibi buoni.","buongustaio;desiderio"
"La parola del ricco è simile al sole, e quella del povero è simile al vapore.","parola;ricchezza"
"La pazienza non è infinita e c'è gente che farebbe perder la pazienza anche ai Santi.","pazienza;limitazioni"
"La pazienza è la virtù dei forti.","pazienza;forza"
"La pazienza è una buon'erba, ma non nasce in tutti gli orti.","pazienza;rarità"
"La pecora che se ne va sola, il lupo la mangia.","pecora;pericolo"
"La peggio ruota è quella che stride.","ruota;problemi"
"La peggior carne da conoscere è quella dell'uomo.","carne;umano"
"La penitenza corre dietro al peccato.","penitenza;peccato"
"La pentola vuota è quella che suona.","pentola;falsità"
"La pianta si conosce dal frutto.","pianta;risultato"
"La pigrizia e l'impudicizia sono sorelle.","pigrizia;impudicizia"
"La pittura è una poesia tacita, e la poesia una pittura loquace.","pittura;poesia"
"La più bell'ora per il mangiare è quella in cui si ha fame.","mangiare;fame"
"La polenta è utile per quattro cose: serve da minestra, serve da pane, sazia e scalda le mani.","polenta;utilità"
"La povertà è priva di molte cose, l'avarizia è priva di tutto.","povertà;avarizia"
"La prima acqua è quella che bagna.","acqua;inizio"
"La prima eredità al primo figlio, l'ultima eredità all'ultimo figlio.","distribuzione;equità"
"La prima gallina che canta ha fatto l'uovo.","inizio;riconoscimento"
"La provvidenza quel che toglie rende.","giustizia;equilibrio"
"La pulce che esce di dietro l'orecchio con il diavolo si consiglia.","inganno;prudenza"
"La puttana e la lattuga una stagione dura.","fuggevolezza;durata"
"La ragazza è come la perla; men che si vede e più è bella.","bellezza;valore"
"La rana non morde, perché non ha denti.","innocuità;caratteristica"
"La rana è usa ai pantani, se non ci va oggi ci andrà domani.","adattamento;necessità"
"La rana, o salta o piscia, ma mai non sbrana.","comportamento;limiti"
"La razza comincia dalla bocca.","origine;identità"
"La religione non muore.","permanenza;credenza"
"La ricchezza del contadino sta nelle braccia e chi ne vuole se ne faccia.","lavoro;valore"
"La roba dei pazzi è la prima ad andarsene.","disponibilità;stabilità"
"La ruota della fortuna gira.","destino;variabilità"
"La saetta gira gira, torna addosso a chi la tira.","azione;conseguenze"
"La scimmia è sempre scimmia, anche vestita di seta.","apparenza;verità"
"La scorza fa bella la castagna.","apparenza;valore"
"La semplicità era al principio del mondo, la semplicità sarà alla fine del mondo.","verità;permanenza"
"La semplicità senza accortezza è pura pazzia.","ignoranza;perdita"
"La sera leoni e la mattina coglioni.","comportamento;conseguenze"
"La sorte è come ognuno se la fa.","destino;responsabilità"
"La speranza infonde coraggio anche al codardo.","coraggio;inspirazione"
"La speranza ingrandisce, l'esperienza rimpicciolisce.","ottimismo;realismo"
"La speranza non è un balsamo per i cuori piagati.","illusione;sofferenza"
"La speranza spesso è preferibile alla realtà.","ottimismo;confronto"
"La speranza troppo a lungo protratta strugge il cuore.","illusione;delusione"
"La speranza è cattivo denaro.","illusione;valore"
"La speranza è il pane dei poveri.","necessità;comfort"
"La speranza è il patrimonio dei bisognosi.","necessità;sostegno"
"La speranza è il sogno dell'uomo desto.","ambizione;sogno"
"La speranza è l'ultima a morire.","resilienza;perseveranza"
"La speranza è la miglior consolazione nella miseria.","consolazione;sofferenza"
"La speranza è la miglior musica del dolore.","consolazione;relief"
"La speranza è la moneta spicciola della vita.","valore;esistenza"
"La speranza è la ricchezza dei poveri.","necessità;sostegno"
"La speranza è sempre verde.","vitalità;ottimismo"
"La speranza è un balsamo per i cuori piagati.","consolazione;guarigione"
"La speranza è un piatto magro.","illusione;delusione"
"La speranza è un sogno nella veglia.","sogno;realtà"
"La strada di mezzo è la più sicura.","equilibrio;sicurezza"
"La superbia moltiplica i nostri nemici e mette in fuga i nostri amici.","relazioni;conflitto"
"La superbia mostra l'ignoranza.","superbia;ignoranza"
"La superbia va a cavallo e torna a piedi.","superbia;umiltà"
"La terra è madre di tutti gli uomini ed anche sepoltura.","umanità;universalità"
"La troppa umiltà vien dalla superbia.","umiltà;superbia"
"La vanagloria è un fiore che mai non porta frutta.","vanità;inutilità"
"La vanga ha la punta d'oro, la zappa d'argento, l'aratro di ferro.","strumenti;lavoro"
"La vecchiaia si presenta con diciannove mancamenti e la goccia al naso che fa venti.","vecchiaia;salute"
"La vera libertà è non servire al vizio.","libertà;virtù"
"La vera nobiltà sono i costumi.","nobiltà;morale"
"La verità viene sempre a galla.","scoperta;verità"
"La verità è nel vino.","verità;metafora"
"La veste copre gran difetti.","apparenza;realtà"
"La via dell'inferno è lastricata di buone intenzioni.","intenzioni;conseguenze"
"La vigna dice: 'porta, ché riporti'.","guadagno;ritorno"
"La vipera morta non morde seno, ma pure fa male coll'odor del veleno.","pericolo;ricordo"
"La virtù sta nel mezzo.","moderazione;equilibrio"
"La vita è breve e l'arte è lunga.","tempo;dedizione"
"La vita è già mezzo trascorsa anziché si sappia che cosa sia.","esistenza;consapevolezza"
"La vita è il fine e il dì loda la sera.","tempo;riflessione"
"La volpe si conosce dalla coda.","carattere;identità"
"La volpe sogna le galline e il lupo le pecore.","volpe;lupo"
"Lamentarsi, supplicare e bere acqua è lecito a tutti.","lamentarsi;comune"
"Larga la foglia, stretta la via dite la vostra che ho detto la mia.","opinione;divergenze"
"Latte e vino, tossico fino.","cibo;combinazione"
"Lavora come se avessi a campare ognora, adora come avessi a morire allora.","lavoro;dedizione"
"Lavoratore buono, d'un podere ne fa due.","efficienza;produttività"
"Lavoro non ingrassò mai bue.","lavoro;ricompensa"
"Le Trentine vengono giù pollastre e se ne vanno sù galline.","trasformazione;diversità"
"Le allegrezze non durano.","allegria;transitorietà"
"Le arance sono oro al mattino; argento a mezzogiorno e piombo la sera.","cibo;valore temporale"
"Le belle penne rendono bello l'uccello.","apprezzamento;apparenza"
"Le bellezze durano fino alle porte, la bontà fino alla morte.","bellezza;perdurabilità"
"Le bestie vanno trattate da bestie.","trattamento;appropriato"
"Le braccia e le mani del povero appartengono al ricco.","povertà;disuguaglianza"
"Le bugie hanno le gambe corte.","inganno;verità"
"Le bugie sono lo scudo degli uomini dappoco.","inganno;protezione"
"Le cattive nuove sono le prime ad arrivare.","notizie;velocità"
"Le chiacchiere non fanno farina.","chiacchiere;inutilità"
"Le chiavi ed i lucchetti non si fanno per le dita fidate.","fiducia;protezione"
"Le colombe che rimangono in colombaia, sono sicure dal nibbio.","protezione;riservatezza"
"Le cose lunghe diventano serpi.","lunghezza;pericolo"
"Le disgrazie non vengono mai sole.","disgrazie;accumulazione"
"Le dita della mano sono disuguali.","diversità;naturale"
"Le donne degli altri sono sempre più 'bone'.","gelosia;comparazione"
"Le donne hanno i capelli lunghi e i cervelli corti.","stereotipo;carattere"
"Le donne hanno quattro malattie all'anno, e tre mesi dura ogni malanno.","malattia;frequenza"
"Le donne hanno sette anime... e mezza.","complessità;carattere"
"Le donne ne sanno una più del diavolo.","astuzia;intelligenza"
"Le donne non si toccano neanche con un fiore.","rispetto;relazioni"
"Le donne piglian bene le pulci.","problemi;gestione"
"Le lacrime sono le armi delle donne.","manipolazione;emozioni"
"Le leghe e le corde fradice non durano a lungo.","durata;qualità"
"Le malattie ci dicono quel che siamo.","riflessione;condizione"
"Le montagne stanno ferme, gli uomini s'incontrano.","stabilità;movimento"
"Le ore del mattino hanno l'oro in bocca.","opportunità;tempismo"
"Le parole sono femmine e i fatti sono maschi.","parole;azioni"
"Le piante che fruttano troppo presto, si seccano.","precocità;stabilità"
"Le querce non fanno le melarance.","realismo;possibilità"
"Le ragazze sono d'oro, le sposate d'argento, le vedove di rame e le vecchie di latta.","età;valore"
"Le rane han perso la coda perché non seppero chiedere aiuto.","aiuto;capacità"
"Le rose cascano, le spine restano.","perdita;conseguenze"
"Le rose sono belle, ma con esse ti puoi pungere.","bellezza;pericolo"
"Le teste di legno fan sempre rumore.","ignoranza;rumore"
"Le vacche nella stalla arricchiscono la borsa.","lavoro;beneficio"
"Le vie della provvidenza sono infinite.","opportunità;infinito"
"Leggi, rileggi e pondera.","riflessione;attenzione"
"Lento a mangiare, lento a lavorare.","abitudini;efficienza"
"Letame di cavallo non fa fallo, quello di bue fa quello che può, quello di pecora fa moltissimo.","fertilità;efficacia"
"Lingua cheta e fatti parlanti.","silenzio;comportamento"
"Lo sbadiglio non vuol mentire: o che ha sonno o che vorrebbe dormire, o che ha qualche cosa che non può dire.","sonno;verità"
"Lo scarafaggio corre sempre allo sterco.","attrazione;luogo"
"Lo scimunito parla col dito.","gesto;ignoranza"
"Lo scorpione dorme sotto ogni lastra.","pericolo;nascondersi"
"Lo smargiasso ciancia in guerra, il valente combatte muto.","vanità;efficacia"
"Lo specchio riflette senza parlare, la donna parla senza riflettere.","riflessione;comunicazione"
"Loda il gran campo e il piccolo coltiva.","apprendimento;persistenza"
"Loda il monte e tieniti al piano.","realismo;approccio"
"Loda il pazzo e fallo saltare, se non è pazzo lo farai diventare.","comportamento;percezione"
"Lontano dagli occhi, lontano dal cuore.","distanza;emozioni"
"Luglio dal gran caldo, bevi bene e batti saldo.","caldo;prevenzione"
"Luna di grappoli a gennaio luna di racimoli a febbraio.","cambiamento;stagione"
"Lunga lingua, corta mano.","parole;azione"
"Lungo come la quaresima.","attesa;durata"
"Lungo digiuno caccia la fame.","fame;tempo"
"Lupo non mangia lupo.","solidarietà;conflitto"
"Ma in premio d'amore amor si rende.","amore;riconoscenza"
"Maggio ortolano, molta paglia e poco grano.","raccolto;preparazione"
"Maggiore il santo, maggiore la sua umiltà.","umiltà;spiritualità"
"Mai gli uomini sanno essere abbastanza riconoscenti verso gli inventori.","riconoscenza;innovazione"
"Mai piangere sul latte versato: si aggiunge bagnato al bagnato.","rimpianto;accettazione"
"Mai si contrasta, con chi ha che perdere.","prudenza;conflitto"
"Mal comune mezzo gaudio.","solidarietà;consolazione"
"Mal può rendere ragion del proprio fatto chi lardo o pesce lascia in guardia al gatto.","negligenza;prudenza"
"Mal si giudica il cavallo dalla sella.","apparenza;giudizio"
"Mal voluto non fu mai troppo.","responsabilità;volontà"
"Male alla pelle, salute alle budelle.","salute;cura"
"Male che si vuole non duole.","accettazione;male"
"Male ignoto si teme doppiamente.","paura;ignoto"
"Male non fare, paura non avere.","comportamento;coraggio"
"Maledetto il ventre che del pan che mangia non si ricorda niente.","maledizione;memoria"
"Manca tanto la pazienza ai poveri, quanto la compassione ai ricchi.","pazienza;compassione"
"Mangiar molto e far buona digestione, è un privilegio che han poche persone.","digestione;privilegio"
"Mano dritta e bocca monda possono andare per tutto il mondo.","onestà;viaggio"
"Marinaio genovese, mercante fiorentino.","professioni;caratteristiche"
"Martello d'oro non rompe le porte del cielo.","denaro;limitazioni"
"Marzo molle, gran per le zolle.","meteo;agricoltura"
"Marzo pazzerello guarda il sole e prendi l'ombrello.","meteo;imprevedibilità"
"Matta è la pecora che si confida al lupo.","fiducia;pericolo"
"Mazza e pane fanno i figli belli; pane senza mazza fa i figli pazzi.","educazione;disciplina"
"Medico vecchio e chirurgo giovane.","esperienza;specializzazione"
"Mediocre bestiame ben pasciuto è di maggior vantaggio che molto bestiame mal mantenuto.","qualità;gestione"
"Meglio andare a letto senza cena, che alzarsi con debiti.","risparmio;debiti"
"Meglio aperto rimprovero, che odio segreto.","onestà;conflitto"
"Meglio avere il culo gelato che un gelato nel culo.","preferenze;disagio"
"Meglio comandare che fottere.","potere;preferenze"
"Meglio dietro agli uccelli, che dietro ai signori.","libertà;superiorità"
"Meglio essere ben educato, che nascere nobile.","educazione;prestigio"
"Meglio essere invidiati che compatiti.","dignità;invidia"
"Meglio fare la serva in casa propria, che la padrona in casa altrui.","indipendenza;posizione"
"Meglio fave in libertà, che capponi in schiavitù.","libertà;schiavitù"
"Meglio fringuello in mano che tordo in frasca.","sicurezza;incertezza"
"Meglio il marito senz'amore, che con gelosia.","relazioni;gelosia"
"Meglio l'uovo oggi che la gallina domani.","pragmatismo;immediatezza"
"Meglio mangiar carote in pace che molte pietanze in disunione.","pace;nutrizione"
"Meglio mendicante che ignorante.","ignoranza;povertà"
"Meglio pane con amore, che gallina con dolore.","amore;sofferenza"
"Meglio poco che niente.","pragmatismo;necessità"
"Meglio soli che male accompagnati.","compagnia;solitudine"
"Meglio tardi che mai.","tempo;azione"
"Meglio un asino vivo che un dottore morto.","pragmatismo;preferenze"
"Meglio un fiorino guadagnato, che cento ereditati.","guadagno;ereditarietà"
"Meglio un magro accordo che una grassa sentenza.","accordo;sentenza"
"Meglio un morto in casa che un pisano all'uscio.","preferenze;inimicizia"
"Meglio una brutta sentenza che un bel funerale.","giustizia;preferenze"
"Meglio una festa che cento festicciole.","celebrazione;qualità"
"Meglio una torta in due che una cacca da soli.","condivisione;preferenze"
"Meglio una volta arrossire che mille impallidire.","vergogna;reazione"
"Meglio vivere ben che vivere a lungo.","vita;qualità"
"Meno siamo meglio stiamo.","compagnia;tranquillità"
"Mente lieta, vita quieta e moderata dieta.","felicità;salute"
"Merito non conosciuto poco vale.","merito;riconoscimento"
"Milan può far, Milan può dir, ma non può far dell'acqua vin.","realizzazione;impossibilità"
"Mille errori sono più facilmente pronunciati che una verità.","errore;verità"
"Mogli che non contraddicono e galline che facciano le uova d'oro, sono uccelli rari.","rarità;relazioni"
"Moglie e buoi dei paesi tuoi.","tradizione;relazioni"
"Moglie maglio.","gestione;relazioni"
"Molte cose si giudicano impossibili a farsi prima che siano fatte.","possibilità;azione"
"Molte mani fanno l'opera leggera.","collaborazione;facilità"
"Molte paglie unite possono legare un elefante.","collaborazione;forza"
"Molte volte la bellezza più adorabile si unisce alla stupidaggine più insopportabile.","bellezza;stupidità"
"Molte volte si perde per negligenza quello che si è guadagnato con giustizia.","negligenza;giustizia"
"Molti hanno buone carte in mano, ma non le sanno giocare.","capacità;gioco"
"Molti inventano oro con la bocca ed hanno piombo alle mani e ai piedi.","falsità;discrepanza"
"Molti voti fanno l'abate.","influenza;potere"
"Molto denaro, molti amici.","ricchezza;amicizia"
"Molto fumo e poco arrosto.","apparenza;realtà"
"Molto può nuocere una piccola negligenza.","negligenza;conseguenze"
"Morir per Cristo, è vivere; vivere senza Cristo è morire.","fede;esistenza"
"Morire di fame in una madia di pane.","abbondanza;inefficienza"
"Morta la serpe, spento il veleno.","fine;conseguenze"
"Morte di lupo, sanità di pecora.","conseguenze;contrasti"
"Morto un papa se ne fa un altro.","sostituzione;inevitabilità"
"Mostra la borsa e ti sarà rubata.","prudenza;fiducia"
"Mulo buon mulo, ma cattiva bestia.","comportamento;affidabilità"
"Muore il ricco, gli fanno il funerale; muore il povero, nessuno gli dice: vale.","status;uguaglianza"
"Muove la coda il cane non per te, ma per il pane.","interesse;motivazione"
"Nacque per nulla chi vive sol per sé.","altruismo;isolamento"
"Natale con i tuoi, Capodanno con chi vuoi.","feste;socializzazione"
"Ne ammazza più la gola che la spada.","gola;pericolo"
"Ne sa più un matto in casa sua che un saggio in casa d'altri.","esperienza;conoscenza"
"Ne uccide più Bacco che Marte.","alcool;pericolo"
"Neanche il cane muove la coda per niente.","motivazione;azione"
"Necessità fa legge e tribunale.","necessità;legge"
"Negli ordini pari, i pareri sono dispari.","ordine;discrepanza"
"Nel bere e nel camminare si conoscono le donne.","comportamento;verità"
"Nel bosco tagliato non ci stanno assassini.","ambiente;sicurezza"
"Nel dubbio astieniti.","prudenza;decisione"
"Nel mezzo tieniti dove virtù risiede.","equilibrio;virtù"
"Nel monte di Brianza, senza vin non si danza.","località;tradizione"
"Nel paese degli zoppi, zoppicar non è vergogna.","ambiente;adattamento"
"Nel regno dei ciechi anche un orbo è re.","potere;relative capacità"
"Nel regno di Dio, poveri e ricchi sono uguali.","uguaglianza;spiritualità"
"Nell'autunno non bisogna più sognare di rose e tulipani.","stagioni;realismo"
"Nell'estate si deve pensare all'inverno, e nella gioventù alla vecchiaia.","previdenza;stagioni"
"Nell'eternità si arriva sempre in tempo.","tempo;eternità"
"Nella botte piccola c'è il buon vino.","qualità;dimensione"
"Nella felicità ragione, nell'infelicità pazienza.","emozioni;resilienza"
"Nella gotta, il medico non vede gotta.","specializzazione;limiti"
"Nella vita si paga tutto.","conseguenze;vita"
"Nelle sventure si vede l'amico.","amicizia;prova"
"Nessuna corona è più bella di quella dell'umiltà.","umiltà;valore"
"Nessuna donna nasce prostituta.","condizioni;scelta"
"Nessuna fortezza è così salda che non si lasci conquistare dall'oro.","materialismo;infiltrazione"
"Nessuna ingiustizia rimane impunita.","ingiustizia;giustizia"
"Nessuna mela è così bella che non abbia qualche difetto.","bellezza;imperfezione"
"Nessuna nuova, buona nuova.","notizie;tranquillità"
"Nessuno deve vergognarsi di domandare quel che non sa.","conoscenza;umiltà"
"Nessuno può dare quello che non ha.","possesso;limitazione"
"Nessuno può difendersi dalla beffa.","beffa;vulnerabilità"
"Nessuno è profeta in patria.","riconoscimento;patria"
"Nessuno è tanto vecchio che non creda di vivere ancora un anno.","speranza;età"
"Neve di dicembre dura fin che dura la brina.","stagione;variabilità"
"Niente è più bello di una faccia allegra.","allegria;aspetto"
"Niuna guardia è migliore di quella che una donna fa a se stessa.","autoprotezione;indipendenza"
"Non accettare i rimproveri o consigli da chi educare non seppe i propri figli.","consiglio;competenza"
"Non aspettar che l'abete porti pomi.","aspettative;realismo"
"Non basta esser galantuomo, bisogna anche esser conosciuto per tale.","reputazione;integrità"
"Non bisogna dipingere il diavolo più brutto di quello che è.","esagerazione;realismo"
"Non bisogna fasciarsi il capo prima di romperselo.","prevenzione;pragmatismo"
"Non bisogna mai usare due pesi e due misure.","giustizia;equità"
"Non bisogna scuotere l'orzo dal sacco prima di avere il frumento.","precauzione;attesa"
"Non c'è Carnevale senza luna di Febbraio.","feste;tradizioni"
"Non c'è affanno senza danno.","affanno;conseguenze"
"Non c'è alcuno così povero che non possa aiutare, né alcuno così ricco che non abbia bisogno d'aiuto.","solidarietà;bisogno"
"Non c'è cosa così cattiva che non sia buona a qualche cosa.","utilità;positività"
"Non c'è cosa più triste sulla terra dell'uomo ingrato.","ingratitudine;tristezza"
"Non c'è due senza tre e il quarto vien da sé.","ripetizione;probabilità"
"Non c'è eretico che non abbia la sua credenza.","eresia;credulità"
"Non c'è fumo senza arrosto.","causa;effetto"
"Non c'è gallina né gallinaccia che di gennaio l'uova non faccia.","stagione;produzione"
"Non c'è intoppo per avere, più che chiedere e temere.","ottenere;richiesta"
"Non c'è male senza bene.","contrasto;equilibrio"
"Non c'è miglior cieco di quello che non vuole vedere.","ciecità;volontà"
"Non c'è pane senza pena.","lavoro;ricompensa"
"Non c'è peggior sordo di chi non vuol sentire.","ostinazione;comunicazione"
"Non c'è regola senza eccezioni.","regole;eccezioni"
"Non c'è rosa così bella che da ultimo non avvizzisca.","bellezza;decadenza"
"Non c'è rosa senza spine.","bellezza;difficoltà"
"Non cade foglia che Dio non voglia.","fede;destino"
"Non ci fu mai frettoloso che non fosse pazzo.","fretta;pazienza"
"Non ci rimane nessuna vigna da vendemmiare, e né meno nessuna donna da maritare.","opportunità;scelta"
"Non comperar mai panno che senta lo vergato.","prudenza;acquisto"
"Non credere a donna, quand'anche sia morta.","fiducia;scetticismo"
"Non datemi consigli: so sbagliare anche da solo.","autonomia;errore"
"Non destare il can che dorme.","prudenza;tranquillità"
"Non dir brutta a una donna.","rispetto;parole"
"Non dire quattro se non ce l'hai nel sacco.","prudenza;certezza"
"Non divertirsi riduce l'uomo tonto.","divertimento;intelligenza"
"Non domandare all'oste se ha buon vino.","fiducia;verità"
"Non esiste amore senza gelosia.","amore;gelosia"
"Non fa la stessa viva sensazione il solletico a tutte le persone.","sensazione;individualità"
"Non facendo niente, più pena si sente.","ozio;inquietudine"
"Non far mai bene, non avrai mai male.","bene;male"
"Non fare agli altri ciò che non vorresti fosse fatto a te stesso.","empatia;rispetto"
"Non fare alle capate con i muriccioli.","prudenza;azione"
"Non fare il male ch'è peccato, non fare il bene ch'è sprecato.","comportamento;equilibrio"
"Non fare il passo più lungo della gamba.","prudenza;avventatezza"
"Non fare l'asino che l'erba costa.","prudenza;scelta"
"Non gira il corvo che non sia vicina la carogna.","corvo;pericolo"
"Non giudicare chi bussa alla tua porta dalla lunghezza della strada che ha percorso per arrivare da te.","giudizio;comprensione"
"Non giudicare se non vuoi esser giudicato.","giudizio;reciprocità"
"Non lodare il bel giorno prima di sera.","ottimismo;riserva"
"Non mettere il carro davanti ai buoi.","pianificazione;ordine"
"Non mettere il rasoio in mano a un pazzo.","prudenza;responsabilità"
"Non mi morse mai scorpione, ch'io non mi medicassi col suo olio.","prevenzione;esperienza"
"Non nominar la corda in casa dell'impiccato.","rispetto;sensibilità"
"Non ogni abisso ha un parapetto.","pericolo;limitazioni"
"Non ogni lettera va alla posta, non ogni domanda vuole risposta.","comunicazione;discrezione"
"Non pensa il cuore quel che dice la bocca.","sentimenti;coerenza"
"Non perde il cervello se non chi l'ha.","intelligenza;utilizzo"
"Non piangere sul latte versato.","rimpianto;azione"
"Non pianse mai uno che ridesse l'altro.","comportamento;emozioni"
"Non rimandare a domani quello che puoi fare oggi.","tempismo;azione"
"Non sempre va d'accordo la campana dell'orologio con la meridiana.","tempo;coerenza"
"Non serve dire «Di tal acqua non berrò».","promesse;azione"
"Non si campa d'aria.","necessità;sostentamento"
"Non si comincia bene se non dal cielo.","inizio;buona sorte"
"Non si deve aver vergogna, a domandar quel che bisogna.","umiltà;conoscenza"
"Non si dà fumo senza fuoco.","causa;effetto"
"Non si entra in Paradiso a dispetto dei Santi.","merito;giustizia"
"Non si fa niente per niente.","causa;effetto"
"Non si fan nozze coi fichi secchi.","risorse;necessità"
"Non si finisce mai di imparare.","apprendimento;continuità"
"Non si giudica un libro dalla copertina.","apparenza;realtà"
"Non si insegna a nuotare ai pesci.","abilità;naturale"
"Non si legge mai libro senza imparare qualcosa.","lettura;apprendimento"
"Non si parla di corda in casa dell'impiccato.","rispetto;sensibilità"
"Non si possono cavar le castagne dal fuoco colla zampa del gatto.","difficoltà;mezzi"
"Non si può avere la botte piena e la moglie ubriaca.","scelta;equilibrio"
"Non si può bere e fischiare.","impossibilità;conflitto"
"Non si sa mai per chi si lavora.","incertezza;lavoro"
"Non si sta mai tanto bene che non si possa star meglio, né tanto male che non si possa star meglio.","soddisfazione;insoddisfazione"
"Non sono cacciatori tutti quelli che portano il fucile.","appartenenza;competenze"
